"id","create_uid:id","request_date","hr_employee_id:id","department_id:id","request_through:id","request_no","request_categ_id:id","request_type_id:id","source_id:id","state"
"request_15-15-33-1-00096","res.users_m1044-muti",2015-09-28 09:35:21,"hr.employees_m1044-muti","muti_hrms.hr_department_mutitagumid","muti_hrms.hr_department_mutitagumid","15-15-33-1-00096","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-12-2-00080","res.users_m1104-epfc",2015-09-28 09:34:53,"hr.employees_m1104-epfc","muti_hrms.hr_department_epfcisulan2id","muti_hrms.hr_department_epfcisulan2id","15-25-12-2-00080","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-11-2-00307","res.users_m0230",2015-09-28 09:36:36,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00307","request.categ_PAYMENT","approval.ruleRETAINER'S FEE_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00308","res.users_m0230",2015-09-28 09:36:49,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00308","request.categ_PAYMENT","approval.ruleRETAINER'S FEE_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00309","res.users_m0230",2015-09-28 09:37:57,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00309","request.categ_PAYMENT","approval.ruleRETAINER'S FEE_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-10-00003","res.users_m1102",2015-09-28 09:38:33,"hr.employees_m1102","muti_hrms.hr_department_imgid","muti_hrms.hr_department_imgid","15-10-11-10-00003","request.categ_PURCHASE","approval.rulePURCHASES(CAPEX)_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00310","res.users_m0230",2015-09-28 09:39:40,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00310","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-12-1-00061","res.users_m0528",2015-09-26 02:09:21,"hr.employees_m0528","muti_hrms.hr_department_hondaisulanid","muti_hrms.hr_department_hondaisulanid","15-20-12-1-00061","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-21-1-00149","res.users_m0332-epfc",2015-09-28 10:49:00,"hr.employees_m0332-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","15-25-21-1-00149","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","draft"
"request_15-20-15-1-00075","res.users_m0372-hsoc",2015-09-28 13:09:05,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","15-20-15-1-00075","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","void"
"request_15-15-24-1-00003","res.users_m0712-muti",2015-09-28 14:09:02,"hr.employees_m0712-muti","muti_hrms.hr_department_mutivalenciaid","muti_hrms.hr_department_mutivalenciaid","15-15-24-1-00003","request.categ_PAYMENT","approval.ruleAGENT'S COMMISSIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-20-15-1-00076","res.users_m0372-hsoc",2015-09-28 14:09:01,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","15-20-15-1-00076","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-34-1-00033","res.users_m0857",2015-09-28 15:09:29,"hr.employees_m0857","muti_hrms.hr_department_epfcmatiid","muti_hrms.hr_department_epfcmatiid","15-25-34-1-00033","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-15-1-00077","res.users_m0372-hsoc",2015-09-28 15:09:45,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","15-20-15-1-00077","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-13-1-00105","res.users_m0881-epfc",2015-09-28 15:09:53,"hr.employees_m0881-epfc","muti_hrms.hr_department_epfctacurongid","muti_hrms.hr_department_epfctacurongid","15-25-13-1-00105","request.categ_OTHERS","approval.ruleREPAIRS (CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-20-15-1-00078","res.users_m0372-hsoc",2015-09-28 15:09:34,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondasurallahid","15-20-15-1-00078","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-15-2-00060","res.users_m1099-epfc",2015-09-28 15:09:40,"hr.employees_m1099-epfc","muti_hrms.hr_department_epfcsurallah2id","muti_hrms.hr_department_epfcfinanceid","15-25-15-2-00060","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-11-1-00516","res.users_m1176",2015-09-28 16:09:13,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00516","request.categ_CASH","approval.ruleIOU'S_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-15-1-00049","res.users_m1099-muti",2015-09-28 16:09:02,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_epfcsurallah2id","15-15-15-1-00049","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00517","res.users_m1176",2015-09-28 16:09:09,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00517","request.categ_CASH","approval.ruleIOU'S_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-24-1-00010","res.users_m0712-epfc",2015-09-28 16:29:35,"hr.employees_m0712-epfc","muti_hrms.hr_department_epfcvalenciaid","muti_hrms.hr_department_epfcvalenciaid","15-25-24-1-00010","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","draft"
"request_15-10-11-10-00004","res.users_m1141",2015-09-29 08:34:34,"hr.employees_m1141","muti_hrms.hr_department_imgid","muti_hrms.hr_department_tigid","15-10-11-10-00004","request.categ_CASH","approval.ruleTRAVEL EXPENSES (THRU PETTY CASH FUND)_PETTY CASH FUND","request.source_PETTY CASH FUND","confirm"
"request_15-15-21-1-00044","res.users_m0332-muti",2015-09-28 09:10:57,"hr.employees_m0332-muti","muti_hrms.hr_department_mutidigosid","muti_hrms.hr_department_epfcdigosid","15-15-21-1-00044","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","void"
"request_15-25-21-1-00151","res.users_m0332-epfc",2015-09-29 09:59:05,"hr.employees_m0332-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_mutidigosid","15-25-21-1-00151","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","draft"
"request_15-15-21-1-00045","res.users_m0332-muti",2015-09-29 10:10:26,"hr.employees_m0332-muti","muti_hrms.hr_department_mutidigosid","muti_hrms.hr_department_mutidigosid","15-15-21-1-00045","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","draft"
"request_15-25-12-1-00079","res.users_m1254-epfc",2015-09-29 10:13:49,"hr.employees_m1254-epfc","muti_hrms.hr_department_epfcisulan1id","muti_hrms.hr_department_epfcisulan1id","15-25-12-1-00079","request.categ_PAYMENT","approval.ruleAGENT'S COMMISSIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-10-11-7-00169","res.users_m0124",2015-09-29 10:12:33,"hr.employees_m0124","muti_hrms.hr_department_tigid","muti_hrms.hr_department_mutifinanceid","15-10-11-7-00169","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-15-1-00050","res.users_m1099-muti",2015-09-28 10:37:23,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_mutifinanceid","15-15-15-1-00050","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-12-2-00081","res.users_m0432-epfc",2015-09-29 10:41:45,"hr.employees_m0432-epfc","muti_hrms.hr_department_epfcisulan2id","muti_hrms.hr_department_epfcfinanceid","15-25-12-2-00081","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-7-00170","res.users_m0124",2015-09-29 10:38:55,"hr.employees_m0124","muti_hrms.hr_department_tigid","muti_hrms.hr_department_mutifinanceid","15-10-11-7-00170","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-12-2-00082","res.users_m0432-epfc",2015-09-29 11:04:26,"hr.employees_m0432-epfc","muti_hrms.hr_department_epfcisulan2id","muti_hrms.hr_department_epfcisulan2id","15-25-12-2-00082","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-12-1-00080","res.users_m1254-epfc",2015-09-29 11:07:15,"hr.employees_m1254-epfc","muti_hrms.hr_department_epfcisulan1id","muti_hrms.hr_department_epfcisulan1id","15-25-12-1-00080","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00518","res.users_m1176",2015-09-29 11:04:42,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00518","request.categ_CASH","approval.ruleIOU'S_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-13-1-00106","res.users_m0162-epfc",2015-09-29 11:16:33,"hr.employees_m0162-epfc","muti_hrms.hr_department_epfctacurongid","muti_hrms.hr_department_epfctacurongid","15-25-13-1-00106","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-34-1-00034","res.users_m0857",2015-09-29 11:28:17,"hr.employees_m0857","muti_hrms.hr_department_epfcmatiid","muti_hrms.hr_department_epfcfinanceid","15-25-34-1-00034","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-12-1-00062","res.users_m1254-hsoc",2015-09-29 13:21:14,"hr.employees_m1254-hsoc","muti_hrms.hr_department_hondaisulanid","muti_hrms.hr_department_hondaisulanid","15-20-12-1-00062","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-21-1-00152","res.users_m1079-epfc",2015-09-29 14:00:26,"hr.employees_m1079-epfc","muti_hrms.hr_department_epfcdigosid","muti_hrms.hr_department_epfcdigosid","15-25-21-1-00152","request.categ_PAYMENT","approval.ruleUTILITY BILLS/RENTALS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-21-1-00046","res.users_m0332-muti",2015-09-29 14:19:50,"hr.employees_m0332-muti","muti_hrms.hr_department_mutidigosid","muti_hrms.hr_department_mutidigosid","15-15-21-1-00046","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-10-11-10-00006","res.users_m0347",2015-09-29 14:14:43,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_imgid","15-10-11-10-00006","request.categ_PURCHASE","approval.rulePURCHASES(OFFICE SUPPLIES)_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-12-1-00039","res.users_m1104-muti",2015-09-29 14:49:05,"hr.employees_m1104-muti","muti_hrms.hr_department_mutiisulanid","muti_hrms.hr_department_mutiisulanid","15-15-12-1-00039","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-12-2-00083","res.users_m1104-epfc",2015-09-29 14:59:39,"hr.employees_m1104-epfc","muti_hrms.hr_department_epfcisulan2id","muti_hrms.hr_department_epfcisulan2id","15-25-12-2-00083","request.categ_PURCHASE","approval.rulePURCHASE (NOT CAPEX)_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-15-11-1-00519","res.users_m1176",2015-09-29 15:03:59,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00519","request.categ_CASH","approval.ruleADVANCES FOR OPERATIONS_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-12-2-00084","res.users_m1104-epfc",2015-09-29 15:05:29,"hr.employees_m1104-epfc","muti_hrms.hr_department_epfcisulan2id","muti_hrms.hr_department_epfcisulan2id","15-25-12-2-00084","request.categ_PAYMENT","approval.rulePAYABLES_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-11-2-00311","res.users_m0241",2015-09-29 15:19:06,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00311","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00312","res.users_m0241",2015-09-29 15:25:10,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00312","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00313","res.users_m0241",2015-09-29 15:29:35,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00313","request.categ_PAYMENT","approval.ruleFUND TRANSFER_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-15-1-00051","res.users_m1099-muti",2015-09-29 16:02:11,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_epfcsurallah2id","15-15-15-1-00051","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-25-11-2-00314","res.users_m0241",2015-09-29 16:29:10,"hr.employees_m0241","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00314","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-15-1-00052","res.users_m1099-muti",2015-09-30 00:00:00,"hr.employees_m1099-muti","muti_hrms.hr_department_mutisurallahid","muti_hrms.hr_department_epfcsurallah2id","15-15-15-1-00052","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-35-11-1-00001","res.users_m1272",2015-09-29 16:55:25,"hr.employees_m1272","muti_hrms.hr_department_brdcheadofficeid","muti_hrms.hr_department_brdcheadofficeid","15-35-11-1-00001","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","void"
"request_15-35-11-1-00002","res.users_m1272",2015-09-29 17:02:00,"hr.employees_m1272","muti_hrms.hr_department_brdcheadofficeid","muti_hrms.hr_department_brdcheadofficeid","15-35-11-1-00002","request.categ_PAYMENT","approval.ruleAGENT'S COMMISSIONS_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-35-11-1-00004","res.users_m1272",2015-09-29 17:16:30,"hr.employees_m1272","muti_hrms.hr_department_brdcheadofficeid","muti_hrms.hr_department_brdcheadofficeid","15-35-11-1-00004","request.categ_CASH","approval.rulePETTY CASH FUND REPLENISHMENT_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-35-11-1-00005","res.users_m1272",2015-09-29 17:19:28,"hr.employees_m1272","muti_hrms.hr_department_brdcheadofficeid","muti_hrms.hr_department_brdcheadofficeid","15-35-11-1-00005","request.categ_CASH","approval.ruleREVOLVING FUND REPLENISHMENT_BU MAIN","request.source_BU MAIN","confirm"
"request_15-35-11-1-00006","res.users_m1272",2015-09-29 17:27:14,"hr.employees_m1272","muti_hrms.hr_department_brdcheadofficeid","muti_hrms.hr_department_brdcheadofficeid","15-35-11-1-00006","request.categ_OTHERS","approval.ruleACCOUNTABLE FORMS_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-13-1-00107","res.users_m0162-epfc",2015-09-30 08:11:46,"hr.employees_m0162-epfc","muti_hrms.hr_department_epfctacurongid","muti_hrms.hr_department_epfctacurongid","15-25-13-1-00107","request.categ_PAYMENT","approval.ruleUNIT REGISTRATION_REVOLVING FUND","request.source_REVOLVING FUND","confirm"
"request_15-10-11-10-00007","res.users_m0917",2015-09-30 08:16:09,"hr.employees_m0917","muti_hrms.hr_department_imgid","muti_hrms.hr_department_tigid","15-10-11-10-00007","request.categ_OTHERS","approval.ruleTRAVEL AND TRANSPORTATION_TIG","request.source_TIG","confirm"
"request_15-10-11-10-00008","res.users_m0347",2015-09-30 08:38:33,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","15-10-11-10-00008","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-10-00009","res.users_m0347",2015-09-30 08:53:43,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","15-10-11-10-00009","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-32-1-00038","res.users_m1050-muti",2015-09-30 09:21:16,"hr.employees_m1050-muti","muti_hrms.hr_department_mutipanaboid","muti_hrms.hr_department_mutitagumid","15-15-32-1-00038","request.categ_OTHERS","approval.ruleTRADE INVENTORY_BU MAIN","request.source_BU MAIN","confirm"
"request_15-25-11-2-00315","res.users_m0230",2015-09-30 09:31:09,"hr.employees_m0230","muti_hrms.hr_department_epfcfinanceid","muti_hrms.hr_department_epfcfinanceid","15-25-11-2-00315","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-10-00010","res.users_m0347",2015-09-30 09:36:58,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_tigid","15-10-11-10-00010","request.categ_CASH","approval.ruleSUPPLIES_PETTY CASH FUND","request.source_PETTY CASH FUND","confirm"
"request_15-15-11-1-00520","res.users_m1176",2015-09-30 09:45:54,"hr.employees_m1176","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00520","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-20-15-1-00079","res.users_m0372-hsoc",2015-09-30 10:17:33,"hr.employees_m0372-hsoc","muti_hrms.hr_department_hondasurallahid","muti_hrms.hr_department_hondafinanceid","15-20-15-1-00079","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-10-11-10-00011","res.users_m0347",2015-09-30 10:19:59,"hr.employees_m0347","muti_hrms.hr_department_imgid","muti_hrms.hr_department_mutifinanceid","15-10-11-10-00011","request.categ_CASH","approval.ruleTRAVEL EXPENSES_BU MAIN","request.source_BU MAIN","confirm"
"request_15-15-11-1-00521","res.users_m1146",2015-09-30 10:24:51,"hr.employees_m1146","muti_hrms.hr_department_mutifinanceid","muti_hrms.hr_department_mutifinanceid","15-15-11-1-00521","request.categ_PAYMENT","approval.rulePAYABLES_BU MAIN","request.source_BU MAIN","confirm"
